SC_Mean,SC_Std,RMS_Mean,RMS_Std,ZCR_Mean,SBAN_Mean,SCON_Mean,Rolloff_Mean,MFCCs13Mean,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,AE_Mean,Chroma_Mean,label,filename,dataset
124.60490794718513,90.573436275226,0.06067973002791405,0.023511545732617378,0.002104934019721578,628.0895558591103,18.81165538222124,104.01886057134571,-11.519061088562012,-527.7220458984375,105.9095458984375,72.25302124023438,44.405696868896484,31.468854904174805,26.941802978515625,22.037601470947266,16.99703598022461,15.438699722290039,16.06444549560547,13.795422554016113,8.21943473815918,4.442702770233154,0.12513966858386993,0.8034366965293884,normal_respiratory,101_1b1_Al_sc_Meditron.wav,icbhi
151.48498134757432,68.8090355012063,0.03504321724176407,0.014407130889594555,0.0017797908207656612,808.8849608285443,19.30939639343605,76.81508075333527,-17.001405715942383,-584.2747192382812,93.6846694946289,57.37199020385742,32.812217712402344,29.660444259643555,34.29393768310547,31.53551483154297,22.607707977294922,16.722875595092773,15.867767333984375,14.031400680541992,9.017607688903809,5.650235652923584,0.05978861823678017,0.8055425882339478,normal_respiratory,101_1b1_Pr_sc_Meditron.wav,icbhi
198.6619357564062,93.70580491388804,0.022377576678991318,0.009077864699065685,0.00210946563225058,874.1463885348389,19.27485879982572,150.25779210774363,-18.641429901123047,-591.7230224609375,119.13499450683594,57.531620025634766,21.25069808959961,25.462791442871094,40.532752990722656,37.54262161254883,18.72005271911621,3.5637872219085693,1.290010690689087,5.943429946899414,9.435948371887207,8.975650787353516,0.038635700941085815,0.7948378324508667,normal_respiratory,102_1b1_Ar_sc_Meditron.wav,icbhi
140.68577113801902,83.13979653734512,0.25036412477493286,0.12062502652406693,0.0011634915168213457,791.7939382920714,19.53594687354848,45.91418485353828,-8.348956108093262,-421.0599365234375,70.75517272949219,48.89961624145508,32.96050262451172,27.618513107299805,26.43570327758789,22.88516616821289,18.28099250793457,15.78756046295166,14.899168968200684,13.195337295532227,10.949162483215332,9.856642723083496,0.37891045212745667,0.8006399869918823,wheeze,103_2b2_Ar_mc_LittC2SE.wav,icbhi
109.330409426725,76.8079769019325,0.07956446707248688,0.061271846294403076,0.005558022766821346,158.31021357531588,20.1953177448138,213.7582588638341,-8.401134490966797,-438.01678466796875,104.47970581054688,74.37129211425781,40.95452880859375,16.81159210205078,5.917649269104004,4.756882190704346,7.786272048950195,11.424148559570312,14.354924201965332,16.128135681152344,16.44854736328125,15.368376731872559,0.16474060714244843,0.6629020571708679,normal_respiratory,104_1b1_Al_sc_Litt3200.wav,icbhi
148.0606910835384,82.8810931514467,0.05101098120212555,0.04245700687170029,0.007494154219837587,193.34640757503618,18.501464759227623,310.9574390951276,-10.244881629943848,-478.1040344238281,134.91293334960938,87.1739501953125,39.202392578125,10.611723899841309,2.4711194038391113,3.9908909797668457,5.978733539581299,7.112053394317627,9.7266263961792,13.627935409545898,15.78730583190918,14.324921607971191,0.11560942977666855,0.6439404487609863,wheeze,104_1b1_Ar_sc_Litt3200.wav,icbhi
84.46604179053975,53.440818725254005,0.033180709928274155,0.030657488852739334,0.00349613906612529,148.80713787168537,21.475618856701974,157.72696581351508,-12.980820655822754,-473.50775146484375,71.25662231445312,55.833919525146484,37.89659881591797,23.548215866088867,15.407206535339355,12.703825950622559,13.04727840423584,14.250138282775879,15.207637786865234,15.651060104370117,15.479063987731934,14.47551155090332,0.06496643275022507,0.734119713306427,crackle,104_1b1_Ll_sc_Litt3200.wav,icbhi
67.47483373749631,49.63966469860845,0.08951687067747116,0.07169552147388458,0.0026124746229698377,124.72504859521092,22.07130603462881,115.40997498549883,-7.884478569030762,-418.4931335449219,67.11136627197266,54.81745147705078,39.689208984375,26.329639434814453,17.27606773376465,12.886809349060059,12.283843994140625,14.092982292175293,16.7081298828125,18.596345901489258,18.82921028137207,17.373897552490234,0.16699276864528656,0.7767298817634583,normal_respiratory,104_1b1_Lr_sc_Litt3200.wav,icbhi
133.98189618218913,80.62328868925637,0.0914536565542221,0.06960830092430115,0.006458680756960557,173.68340234928505,19.089746805201187,276.334446599478,-6.396334171295166,-413.8180236816406,114.9162826538086,82.73277282714844,47.0048942565918,20.067684173583984,5.129131317138672,-0.6071911454200745,-0.23385471105575562,4.431534290313721,10.963107109069824,15.81898021697998,16.59748649597168,13.844808578491211,0.20670649409294128,0.6352483034133911,normal_respiratory,104_1b1_Pl_sc_Litt3200.wav,icbhi
99.79215545057954,73.45462523678688,0.05670211464166641,0.05400247126817703,0.004153222882830626,163.5287644406257,19.490345771651693,183.43191478755801,-12.807753562927246,-458.1312255859375,83.4795913696289,62.052825927734375,38.29632568359375,20.295923233032227,9.939607620239258,5.271469593048096,4.562836170196533,7.213957786560059,11.940169334411621,16.042945861816406,17.19826316833496,15.336563110351562,0.11695071309804916,0.7451342344284058,normal_respiratory,104_1b1_Pr_sc_Litt3200.wav,icbhi
