SC_Mean,SC_Std,RMS_Mean,RMS_Std,ZCR_Mean,SBAN_Mean,SCON_Mean,Rolloff_Mean,MFCCs13Mean,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,AE_Mean,Chroma_Mean,label,filename,dataset
3057.6300199257785,1002.5111386138224,0.003033864311873913,0.003919202834367752,0.2208089405189295,2904.8332720922213,17.498563393202534,6516.211511198597,-27.82276725769043,-496.1824035644531,62.22167205810547,9.681172370910645,22.574316024780273,9.242278099060059,13.187012672424316,5.588271617889404,7.9069013595581055,2.661797285079956,4.181628704071045,-0.9524510502815247,1.2636748552322388,-3.069845199584961,0.009037179872393608,0.6962516903877258,extrahls,extrahls__201101070953.wav,pascal_set_a
1771.476364101843,561.313735049697,0.007949542254209518,0.010405228473246098,0.09424205662048969,2384.8822676117775,18.21928430087035,4187.680777323615,-19.10238265991211,-454.6563415527344,99.4581298828125,17.842161178588867,39.309661865234375,14.87285041809082,22.08734130859375,7.9651594161987305,9.321386337280273,0.2986093759536743,2.1345813274383545,-2.5154006481170654,-0.4781546890735626,-3.9709973335266113,0.023984817788004875,0.5576346516609192,extrahls,extrahls__201101091153.wav,pascal_set_a
3749.005921071357,1373.529956605251,0.0009424102609045804,0.001731988275423646,0.3915465250180636,2746.74337826718,17.009619723461135,6904.876744264812,-46.18678283691406,-671.620361328125,35.2370719909668,-0.051868900656700134,21.52640151977539,3.983725070953369,9.687202453613281,1.883760690689087,4.830184459686279,-0.4934769570827484,2.3548390865325928,-3.197427988052368,0.3789485991001129,-4.947255611419678,0.003078117500990629,0.7740839719772339,extrahls,extrahls__201101152255.wav,pascal_set_a
1356.156501285485,413.1223423445191,0.008864592760801315,0.009432526305317879,0.06800807033828384,2068.3698440800918,18.81392680215712,2935.0537592821784,-16.792591094970703,-452.1454162597656,122.47207641601562,9.030284881591797,24.74709701538086,14.514076232910156,29.14468002319336,10.943705558776855,6.80724573135376,0.5504763722419739,8.72633171081543,4.907123565673828,3.307173728942871,-1.3085615634918213,0.027200106531381607,0.5787320137023926,extrahls,extrahls__201101160804.wav,pascal_set_a
1895.5416157510397,884.1631235732508,0.017280761152505875,0.02197430282831192,0.11246071722274437,2289.867170072524,18.221322873523196,4094.9514288651317,-18.003732681274414,-433.9478759765625,95.64028930664062,7.806314945220947,32.774253845214844,14.667113304138184,22.765233993530273,8.611639976501465,8.442687034606934,1.056992769241333,3.9927473068237305,1.2701947689056396,3.7963480949401855,-0.9244407415390015,0.04614303633570671,0.6087972521781921,extrahls,extrahls__201101160808.wav,pascal_set_a
2012.7410661539986,593.2702777641231,0.010438279248774052,0.005531943868845701,0.13641286174610895,2700.8386588542417,17.888088582725988,5049.494239421207,-13.994494438171387,-393.49395751953125,89.29683685302734,24.778305053710938,33.549530029296875,16.171993255615234,18.710407257080078,9.936919212341309,12.92415714263916,2.0861339569091797,5.791155815124512,0.2574559152126312,2.405562162399292,-4.342967510223389,0.03467918187379837,0.6203789114952087,extrahls,extrahls__201101161027.wav,pascal_set_a
1191.4216162039024,810.887798660408,0.018027596175670624,0.021830035373568535,0.11781798687177836,1835.304841953814,18.20911625514363,2523.9910951594716,-20.109216690063477,-522.3823852539062,116.15155792236328,45.13888168334961,45.83573532104492,27.58726692199707,15.340412139892578,10.418208122253418,4.026483058929443,2.5867674350738525,-0.7358157634735107,-0.7394087314605713,-1.9146915674209595,-2.7328689098358154,0.05116759613156319,0.6020792722702026,extrahls,extrahls__201101241423.wav,pascal_set_a
1086.4444947556879,521.6567119184012,0.013129117898643017,0.015075732953846455,0.08705249275128867,1736.0902122758325,18.38692347883813,2140.75002768605,-21.49628448486328,-498.6778259277344,147.34988403320312,28.907920837402344,28.316524505615234,8.774330139160156,15.416183471679688,6.227009296417236,3.848485231399536,-1.3930072784423828,-3.0136945247650146,-5.045724868774414,-5.044020652770996,-5.117682933807373,0.04193205013871193,0.5904353260993958,extrahls,extrahls__201101241433.wav,pascal_set_a
2446.8936705139677,1178.7255270182093,0.003324514487758279,0.005199202336370945,0.26903309022760113,2442.260263967696,17.745412084666164,4951.143086163294,-34.35521697998047,-596.1798095703125,79.9968032836914,8.533220291137695,32.31715774536133,7.989019870758057,13.164900779724121,1.7313292026519775,5.158904075622559,-0.1564292013645172,3.366297721862793,-0.9882892966270447,1.1786705255508423,-2.729506731033325,0.009737194515764713,0.6990752816200256,extrahls,extrahls__201102070251.wav,pascal_set_a
3053.8359473682567,1074.3043683410694,0.0009719773661345243,0.001317772432230413,0.32540992579277284,2604.827516981007,17.433699284549434,5961.584796736725,-40.60719299316406,-618.305419921875,58.30957794189453,-7.995049476623535,25.217958450317383,3.3306963443756104,12.30957317352295,-1.3835194110870361,6.706568241119385,-0.9761435389518738,4.0822834968566895,-4.030152320861816,0.34126028418540955,-5.501230716705322,0.0033887922763824463,0.7445290088653564,extrahls,extrahls__201102071835.wav,pascal_set_a
